second,Volt,Volt
-873.00E-06,+130.98304E-03,-1.31638661E+00
-872.00E-06,+132.08229E-03,-1.32415985E+00
-871.00E-06,+133.08731E-03,-1.33185457E+00
-870.00E-06,+133.90389E-03,-1.33954929E+00
-869.00E-06,+134.94033E-03,-1.34740105E+00
-868.00E-06,+135.69409E-03,-1.35556688E+00
-867.00E-06,+136.51068E-03,-1.36341864E+00
-866.00E-06,+137.29585E-03,-1.37150595E+00
-865.00E-06,+138.20666E-03,-1.37943623E+00
-864.00E-06,+138.96043E-03,-1.38720947E+00
-863.00E-06,+139.90264E-03,-1.39490419E+00
-862.00E-06,+140.81344E-03,-1.40244188E+00
-861.00E-06,+141.63002E-03,-1.41037216E+00
-860.00E-06,+142.60364E-03,-1.41775281E+00
-859.00E-06,+143.26319E-03,-1.42529050E+00
-858.00E-06,+143.82852E-03,-1.43282819E+00
-857.00E-06,+144.51947E-03,-1.43997329E+00
-856.00E-06,+145.17902E-03,-1.44774653E+00
-855.00E-06,+145.80716E-03,-1.45512718E+00
-854.00E-06,+146.59234E-03,-1.46235080E+00
-853.00E-06,+147.34610E-03,-1.46973145E+00
-852.00E-06,+148.22550E-03,-1.47703359E+00
-851.00E-06,+149.04208E-03,-1.48394314E+00
-850.00E-06,+149.92148E-03,-1.49140231E+00
-849.00E-06,+150.67525E-03,-1.49886148E+00
-848.00E-06,+151.52324E-03,-1.50545696E+00
-847.00E-06,+152.24560E-03,-1.51275909E+00
-846.00E-06,+152.93656E-03,-1.51966864E+00
-845.00E-06,+153.65892E-03,-1.52673522E+00
-844.00E-06,+154.38128E-03,-1.53380181E+00
-843.00E-06,+155.22927E-03,-1.54047580E+00
-842.00E-06,+155.98304E-03,-1.54675721E+00
-841.00E-06,+156.76821E-03,-1.55280306E+00
-840.00E-06,+157.58480E-03,-1.55869188E+00
-839.00E-06,+158.33857E-03,-1.56505180E+00
-838.00E-06,+158.96671E-03,-1.57109766E+00
-837.00E-06,+159.59485E-03,-1.57777165E+00
-836.00E-06,+160.06595E-03,-1.58342492E+00
-835.00E-06,+160.59987E-03,-1.58970633E+00
-834.00E-06,+161.16520E-03,-1.59575218E+00
-833.00E-06,+161.63630E-03,-1.60156248E+00
-832.00E-06,+162.26445E-03,-1.60729427E+00
-831.00E-06,+162.76696E-03,-1.61286902E+00
-830.00E-06,+163.42651E-03,-1.61836525E+00
-829.00E-06,+164.11746E-03,-1.62386148E+00
-828.00E-06,+164.83982E-03,-1.62935771E+00
-827.00E-06,+165.43656E-03,-1.63524653E+00
-826.00E-06,+166.15892E-03,-1.64050721E+00
-825.00E-06,+166.81847E-03,-1.64608195E+00
-824.00E-06,+167.35239E-03,-1.65095005E+00
-823.00E-06,+167.88630E-03,-1.65628924E+00
-822.00E-06,+168.48304E-03,-1.66139288E+00
-821.00E-06,+168.95414E-03,-1.66665356E+00
-820.00E-06,+169.42525E-03,-1.67199276E+00
-819.00E-06,+169.86495E-03,-1.67701788E+00
-818.00E-06,+170.46168E-03,-1.68180746E+00
-817.00E-06,+171.05842E-03,-1.68651851E+00
-816.00E-06,+171.65515E-03,-1.69091550E+00
-815.00E-06,+172.18907E-03,-1.69570507E+00
-814.00E-06,+172.78580E-03,-1.70041613E+00
-813.00E-06,+173.28831E-03,-1.70481311E+00
-812.00E-06,+173.85364E-03,-1.70960268E+00
-811.00E-06,+174.48178E-03,-1.71415670E+00
-810.00E-06,+174.92148E-03,-1.71863221E+00
-809.00E-06,+175.32977E-03,-1.72302919E+00
-808.00E-06,+175.83228E-03,-1.72734766E+00
-807.00E-06,+176.24058E-03,-1.73174464E+00
-806.00E-06,+176.71168E-03,-1.73598459E+00
-805.00E-06,+177.08857E-03,-1.74022454E+00
-804.00E-06,+177.43404E-03,-1.74470004E+00
-803.00E-06,+177.93656E-03,-1.74878296E+00
-802.00E-06,+178.21922E-03,-1.75286587E+00
-801.00E-06,+178.72173E-03,-1.75710582E+00
-800.00E-06,+179.13002E-03,-1.76087467E+00
-799.00E-06,+179.56972E-03,-1.76495758E+00
-798.00E-06,+180.04083E-03,-1.76825532E+00
-797.00E-06,+180.41771E-03,-1.77155306E+00
-796.00E-06,+180.85741E-03,-1.77477228E+00
-795.00E-06,+181.35992E-03,-1.77846261E+00
-794.00E-06,+181.76821E-03,-1.78199590E+00
-793.00E-06,+182.11369E-03,-1.78521512E+00
-792.00E-06,+182.49058E-03,-1.78812027E+00
-791.00E-06,+182.83605E-03,-1.79110394E+00
-790.00E-06,+183.21294E-03,-1.79424464E+00
-789.00E-06,+183.49560E-03,-1.79714979E+00
-788.00E-06,+183.90389E-03,-1.80060457E+00
-787.00E-06,+184.09233E-03,-1.80374527E+00
-786.00E-06,+184.40641E-03,-1.80641487E+00
-785.00E-06,+184.65766E-03,-1.80924150E+00
-784.00E-06,+184.94032E-03,-1.81167555E+00
-783.00E-06,+185.16017E-03,-1.81418811E+00
-782.00E-06,+185.44284E-03,-1.81654364E+00
-781.00E-06,+185.59987E-03,-1.81944879E+00
-780.00E-06,+185.88254E-03,-1.82188283E+00
-779.00E-06,+186.19661E-03,-1.82408132E+00
-778.00E-06,+186.35364E-03,-1.82627982E+00
-777.00E-06,+186.60490E-03,-1.82777165E+00
-776.00E-06,+186.82475E-03,-1.82934200E+00
-775.00E-06,+187.10741E-03,-1.83059828E+00
-774.00E-06,+187.35867E-03,-1.83193308E+00
-773.00E-06,+187.57852E-03,-1.83342492E+00
-772.00E-06,+187.82977E-03,-1.83515230E+00
-771.00E-06,+188.11244E-03,-1.83687969E+00
-770.00E-06,+188.30088E-03,-1.83852856E+00
-769.00E-06,+188.45791E-03,-1.84017743E+00
-768.00E-06,+188.64635E-03,-1.84166926E+00
-767.00E-06,+188.86620E-03,-1.84347517E+00
-766.00E-06,+189.11746E-03,-1.84449590E+00
-765.00E-06,+189.24309E-03,-1.84567366E+00
-764.00E-06,+189.30590E-03,-1.84685142E+00
-763.00E-06,+189.55716E-03,-1.84771512E+00
-762.00E-06,+189.71419E-03,-1.84873585E+00
-761.00E-06,+189.87123E-03,-1.84936399E+00
-760.00E-06,+189.99686E-03,-1.85022768E+00
-759.00E-06,+190.15389E-03,-1.85109137E+00
-758.00E-06,+190.21671E-03,-1.85148396E+00
-757.00E-06,+190.24811E-03,-1.85203359E+00
-756.00E-06,+190.46796E-03,-1.85242617E+00
-755.00E-06,+190.46796E-03,-1.85321135E+00
-754.00E-06,+190.53078E-03,-1.85344690E+00
-753.00E-06,+190.62500E-03,-1.85368246E+00
-752.00E-06,+190.81344E-03,-1.85407504E+00
-751.00E-06,+190.78203E-03,-1.85415356E+00
-750.00E-06,+190.81344E-03,-1.85399653E+00
-749.00E-06,+190.87625E-03,-1.85423208E+00
-748.00E-06,+190.90766E-03,-1.85446763E+00
-747.00E-06,+190.93907E-03,-1.85438911E+00
-746.00E-06,+190.93907E-03,-1.85415356E+00
-745.00E-06,+191.03329E-03,-1.85368246E+00
-744.00E-06,+190.93907E-03,-1.85336838E+00
-743.00E-06,+190.93907E-03,-1.85289728E+00
-742.00E-06,+190.90766E-03,-1.85266173E+00
-741.00E-06,+190.84485E-03,-1.85195507E+00
-740.00E-06,+190.84485E-03,-1.85124841E+00
-739.00E-06,+190.75063E-03,-1.85077730E+00
-738.00E-06,+190.68781E-03,-1.84991361E+00
-737.00E-06,+190.62500E-03,-1.84920695E+00
-736.00E-06,+190.56218E-03,-1.84857881E+00
-735.00E-06,+190.46796E-03,-1.84771512E+00
-734.00E-06,+190.37374E-03,-1.84669439E+00
-733.00E-06,+190.34233E-03,-1.84535959E+00
-732.00E-06,+190.21671E-03,-1.84418183E+00
-731.00E-06,+190.18530E-03,-1.84284703E+00
-730.00E-06,+189.87123E-03,-1.84143371E+00
-729.00E-06,+189.80842E-03,-1.83962781E+00
-728.00E-06,+189.68279E-03,-1.83797894E+00
-727.00E-06,+189.49434E-03,-1.83656562E+00
-726.00E-06,+189.27450E-03,-1.83468120E+00
-725.00E-06,+189.24309E-03,-1.83342492E+00
-724.00E-06,+188.99183E-03,-1.83185457E+00
-723.00E-06,+188.80339E-03,-1.83059828E+00
-722.00E-06,+188.55213E-03,-1.82918497E+00
-721.00E-06,+188.48932E-03,-1.82753610E+00
-720.00E-06,+188.17525E-03,-1.82604426E+00
-719.00E-06,+187.98681E-03,-1.82392429E+00
-718.00E-06,+187.76696E-03,-1.82164728E+00
-717.00E-06,+187.48429E-03,-1.81897768E+00
-716.00E-06,+187.32726E-03,-1.81638660E+00
-715.00E-06,+186.98178E-03,-1.81395256E+00
-714.00E-06,+186.82475E-03,-1.81128296E+00
-713.00E-06,+186.63630E-03,-1.80877040E+00
-712.00E-06,+186.32223E-03,-1.80617931E+00
-711.00E-06,+186.03957E-03,-1.80343120E+00
-710.00E-06,+185.81972E-03,-1.80005494E+00
-709.00E-06,+185.56847E-03,-1.79675720E+00
-708.00E-06,+185.28580E-03,-1.79400909E+00
-707.00E-06,+184.97173E-03,-1.79063283E+00
-706.00E-06,+184.81470E-03,-1.78780620E+00
-705.00E-06,+184.43781E-03,-1.78490105E+00
-704.00E-06,+184.21796E-03,-1.78128924E+00
-703.00E-06,+184.06093E-03,-1.77775595E+00
-702.00E-06,+183.68404E-03,-1.77445821E+00
-701.00E-06,+183.27575E-03,-1.77116047E+00
-700.00E-06,+183.11872E-03,-1.76770570E+00
-699.00E-06,+182.71043E-03,-1.76417241E+00
-698.00E-06,+182.27073E-03,-1.76048208E+00
-697.00E-06,+181.89384E-03,-1.75639916E+00
-696.00E-06,+181.51696E-03,-1.75239477E+00
-695.00E-06,+181.10867E-03,-1.74799778E+00
-694.00E-06,+180.73178E-03,-1.74407190E+00
-693.00E-06,+180.26068E-03,-1.73983195E+00
-692.00E-06,+179.75816E-03,-1.73543497E+00
-691.00E-06,+179.44409E-03,-1.73119502E+00
-690.00E-06,+179.06721E-03,-1.72695507E+00
-689.00E-06,+178.50188E-03,-1.72255808E+00
-688.00E-06,+178.03078E-03,-1.71776851E+00
-687.00E-06,+177.65389E-03,-1.71360708E+00
-686.00E-06,+177.27701E-03,-1.70881751E+00
-685.00E-06,+176.83731E-03,-1.70434200E+00
-684.00E-06,+176.42902E-03,-1.69939540E+00
-683.00E-06,+176.05213E-03,-1.69484138E+00
-682.00E-06,+175.51821E-03,-1.69028736E+00
-681.00E-06,+175.14133E-03,-1.68604741E+00
-680.00E-06,+174.70163E-03,-1.68117932E+00
-679.00E-06,+174.10490E-03,-1.67607567E+00
-678.00E-06,+173.63379E-03,-1.67097203E+00
-677.00E-06,+173.06847E-03,-1.66563283E+00
-676.00E-06,+172.47173E-03,-1.66068623E+00
-675.00E-06,+171.87500E-03,-1.65511148E+00
-674.00E-06,+171.30967E-03,-1.65032190E+00
-673.00E-06,+170.86997E-03,-1.64513974E+00
-672.00E-06,+170.21043E-03,-1.63972203E+00
-671.00E-06,+169.64510E-03,-1.63446135E+00
-670.00E-06,+169.14259E-03,-1.62872957E+00
-669.00E-06,+168.60867E-03,-1.62331185E+00
-668.00E-06,+168.04334E-03,-1.61758007E+00
-667.00E-06,+167.50942E-03,-1.61184829E+00
-666.00E-06,+166.88128E-03,-1.60643057E+00
-665.00E-06,+166.34736E-03,-1.60062027E+00
-664.00E-06,+165.71922E-03,-1.59465294E+00
-663.00E-06,+165.02826E-03,-1.58852856E+00
-662.00E-06,+164.46294E-03,-1.58256123E+00
-661.00E-06,+163.70917E-03,-1.57667241E+00
-660.00E-06,+163.11244E-03,-1.57023397E+00
-659.00E-06,+162.51570E-03,-1.56379552E+00
-658.00E-06,+162.04460E-03,-1.55806374E+00
-657.00E-06,+161.47927E-03,-1.55178233E+00
-656.00E-06,+160.88254E-03,-1.54597203E+00
-655.00E-06,+160.34862E-03,-1.53953359E+00
-654.00E-06,+159.81470E-03,-1.53262404E+00
-653.00E-06,+159.31218E-03,-1.52563598E+00
-652.00E-06,+158.65264E-03,-1.51864791E+00
-651.00E-06,+157.93027E-03,-1.51150281E+00
-650.00E-06,+157.23932E-03,-1.50427919E+00
-649.00E-06,+156.39133E-03,-1.49744816E+00
-648.00E-06,+155.70038E-03,-1.49014603E+00
-647.00E-06,+154.88379E-03,-1.48284389E+00
-646.00E-06,+154.16143E-03,-1.47585583E+00
-645.00E-06,+153.37625E-03,-1.46863221E+00
-644.00E-06,+152.59108E-03,-1.46140859E+00
-643.00E-06,+151.90012E-03,-1.45426349E+00
-642.00E-06,+151.14636E-03,-1.44649025E+00
-641.00E-06,+150.26696E-03,-1.43910960E+00
-640.00E-06,+149.54460E-03,-1.43133635E+00
-639.00E-06,+148.69661E-03,-1.42403422E+00
-638.00E-06,+147.81721E-03,-1.41688912E+00
-637.00E-06,+147.03203E-03,-1.40903736E+00
-636.00E-06,+146.24686E-03,-1.40118560E+00
-635.00E-06,+145.55590E-03,-1.39372643E+00
-634.00E-06,+144.80213E-03,-1.38603171E+00
-633.00E-06,+144.23681E-03,-1.37802291E+00
-632.00E-06,+143.57726E-03,-1.37048522E+00
-631.00E-06,+142.88631E-03,-1.36231939E+00
-630.00E-06,+142.13254E-03,-1.35438912E+00
-629.00E-06,+141.25314E-03,-1.34630181E+00
-628.00E-06,+140.43656E-03,-1.33837153E+00
-627.00E-06,+139.49435E-03,-1.33067681E+00
-626.00E-06,+138.58354E-03,-1.32290357E+00
-625.00E-06,+137.64133E-03,-1.31513033E+00
-624.00E-06,+136.76193E-03,-1.30712153E+00
-623.00E-06,+135.88254E-03,-1.29895570E+00
-622.00E-06,+135.00314E-03,-1.29055432E+00
-621.00E-06,+134.09234E-03,-1.28230997E+00
-620.00E-06,+133.27575E-03,-1.27367304E+00
-619.00E-06,+132.27073E-03,-1.26519314E+00
-618.00E-06,+131.39133E-03,-1.25553548E+00
-617.00E-06,+130.35490E-03,-1.24650595E+00
-616.00E-06,+129.41269E-03,-1.23779050E+00
-615.00E-06,+128.50188E-03,-1.22907505E+00
-614.00E-06,+127.55967E-03,-1.22028108E+00
-613.00E-06,+126.64887E-03,-1.21187970E+00
-612.00E-06,+125.58103E-03,-1.20316425E+00
-611.00E-06,+124.60741E-03,-1.19366362E+00
-610.00E-06,+123.60239E-03,-1.18432003E+00
-609.00E-06,+122.59736E-03,-1.17497643E+00
-608.00E-06,+121.59234E-03,-1.16555432E+00
-607.00E-06,+120.71294E-03,-1.15605369E+00
-606.00E-06,+119.61369E-03,-1.14686714E+00
-605.00E-06,+118.79711E-03,-1.13791613E+00
-604.00E-06,+117.72927E-03,-1.12865106E+00
-603.00E-06,+116.75565E-03,-1.11946450E+00
-602.00E-06,+115.78203E-03,-1.11035646E+00
-601.00E-06,+114.61997E-03,-1.10077731E+00
-600.00E-06,+113.77198E-03,-1.09135520E+00
-599.00E-06,+112.73555E-03,-1.08138347E+00
-598.00E-06,+111.76193E-03,-1.07227543E+00
-597.00E-06,+110.88254E-03,-1.06230369E+00
-596.00E-06,+109.75188E-03,-1.05311714E+00
-595.00E-06,+108.74686E-03,-1.04353799E+00
-594.00E-06,+107.71043E-03,-1.03435143E+00
-593.00E-06,+106.73681E-03,-1.02422266E+00
-592.00E-06,+105.82600E-03,-1.01464352E+00
-591.00E-06,+104.85239E-03,-1.00490734E+00
-590.00E-06,+103.97299E-03,-995.24968E-03
-589.00E-06,+103.09359E-03,-985.04239E-03
-588.00E-06,+102.02575E-03,-974.91362E-03
-587.00E-06,+101.11495E-03,-964.47078E-03
-586.00E-06,+100.04711E-03,-954.57757E-03
-585.00E-06,+99.04208E-03,-944.52731E-03
-584.00E-06,+98.06847E-03,-934.71262E-03
-583.00E-06,+97.03203E-03,-924.66236E-03
-582.00E-06,+96.12123E-03,-915.08322E-03
-581.00E-06,+95.08480E-03,-905.03297E-03
-580.00E-06,+94.14259E-03,-894.82568E-03
-579.00E-06,+93.04334E-03,-884.38284E-03
-578.00E-06,+91.81847E-03,-873.94000E-03
-577.00E-06,+90.68781E-03,-863.81123E-03
-576.00E-06,+89.24309E-03,-853.28988E-03
-575.00E-06,+88.20666E-03,-843.08259E-03
-574.00E-06,+86.91897E-03,-832.71827E-03
-573.00E-06,+85.75691E-03,-822.03988E-03
-572.00E-06,+84.37500E-03,-811.51852E-03
-571.00E-06,+83.21294E-03,-800.91865E-03
-570.00E-06,+82.05088E-03,-790.00470E-03
-569.00E-06,+81.07726E-03,-778.85521E-03
-568.00E-06,+80.04083E-03,-768.25533E-03
-567.00E-06,+79.06721E-03,-757.49842E-03
-566.00E-06,+77.96796E-03,-746.89855E-03
-565.00E-06,+76.68028E-03,-736.22016E-03
-564.00E-06,+75.64384E-03,-725.38473E-03
-563.00E-06,+74.48178E-03,-714.86337E-03
-562.00E-06,+73.25691E-03,-704.34202E-03
-561.00E-06,+72.18907E-03,-693.58511E-03
-560.00E-06,+71.02701E-03,-682.59264E-03
-559.00E-06,+69.92776E-03,-671.91425E-03
-558.00E-06,+68.73430E-03,-661.07882E-03
-557.00E-06,+67.32098E-03,-650.32192E-03
-556.00E-06,+66.15892E-03,-638.93687E-03
-555.00E-06,+65.09108E-03,-627.55181E-03
-554.00E-06,+64.02324E-03,-616.32380E-03
-553.00E-06,+63.04962E-03,-605.40986E-03
-552.00E-06,+61.95038E-03,-593.78925E-03
-551.00E-06,+60.69409E-03,-582.40420E-03
-550.00E-06,+59.65766E-03,-571.72581E-03
-549.00E-06,+58.18153E-03,-560.57631E-03
-548.00E-06,+57.08229E-03,-549.26978E-03
-547.00E-06,+55.95163E-03,-537.57066E-03
-546.00E-06,+54.75817E-03,-525.55747E-03
-545.00E-06,+53.59610E-03,-513.77983E-03
-544.00E-06,+52.37123E-03,-501.76664E-03
-543.00E-06,+51.11495E-03,-490.77418E-03
-542.00E-06,+50.01570E-03,-479.23209E-03
-541.00E-06,+48.75942E-03,-467.84704E-03
-540.00E-06,+47.62877E-03,-456.54051E-03
-539.00E-06,+46.65515E-03,-445.46953E-03
-538.00E-06,+45.39887E-03,-434.94817E-03
-537.00E-06,+44.11118E-03,-423.64164E-03
-536.00E-06,+42.85490E-03,-412.41363E-03
-535.00E-06,+41.69284E-03,-400.79302E-03
-534.00E-06,+40.59359E-03,-389.17242E-03
-533.00E-06,+39.49435E-03,-377.39478E-03
-532.00E-06,+38.42651E-03,-365.93121E-03
-531.00E-06,+37.04460E-03,-354.46765E-03
-530.00E-06,+35.78832E-03,-342.76853E-03
-529.00E-06,+34.50063E-03,-331.38348E-03
-528.00E-06,+33.24435E-03,-319.68436E-03
-527.00E-06,+31.95666E-03,-308.14227E-03
-526.00E-06,+30.88882E-03,-296.44315E-03
-525.00E-06,+29.60113E-03,-284.58699E-03
-524.00E-06,+28.28203E-03,-272.96639E-03
-523.00E-06,+27.08857E-03,-261.26727E-03
-522.00E-06,+25.80088E-03,-249.64667E-03
-521.00E-06,+24.51319E-03,-238.02607E-03
-520.00E-06,+23.35113E-03,-226.56250E-03
-519.00E-06,+22.18907E-03,-214.78486E-03
-518.00E-06,+20.90138E-03,-203.16426E-03
-517.00E-06,+19.64510E-03,-191.62217E-03
-516.00E-06,+18.35741E-03,-180.08009E-03
-515.00E-06,+17.10113E-03,-168.69504E-03
-514.00E-06,+15.97048E-03,-156.76036E-03
-513.00E-06,+14.71420E-03,-144.74717E-03
-512.00E-06,+13.48932E-03,-133.12657E-03
-511.00E-06,+12.35867E-03,-121.11338E-03
-510.00E-06,+10.88254E-03,-110.04240E-03
-509.00E-06,+9.75188E-03,-98.81438E-03
-508.00E-06,+8.62123E-03,-87.58637E-03
-507.00E-06,+7.55339E-03,-76.27984E-03
-506.00E-06,+6.57977E-03,-64.50220E-03
-505.00E-06,+5.38631E-03,-52.41049E-03
-504.00E-06,+4.13003E-03,-40.63285E-03
-503.00E-06,+2.68530E-03,-29.09077E-03
-502.00E-06,+1.39761E-03,-17.47016E-03
-501.00E-06,+109.92E-06,-6.16363E-03
-500.00E-06,-1.05214E-03,+5.45697E-03
-499.00E-06,-2.11997E-03,+17.07758E-03
-498.00E-06,-3.50188E-03,+28.46263E-03
-497.00E-06,-4.69535E-03,+39.37657E-03
-496.00E-06,-6.07726E-03,+50.13348E-03
-495.00E-06,-7.30214E-03,+61.51853E-03
-494.00E-06,-8.65264E-03,+72.11840E-03
-493.00E-06,-9.94033E-03,+83.73901E-03
-492.00E-06,-11.32224E-03,+95.12406E-03
-491.00E-06,-12.64133E-03,+106.90169E-03
-490.00E-06,-13.80339E-03,+118.75785E-03
-489.00E-06,-14.99686E-03,+130.06438E-03
-488.00E-06,-16.00188E-03,+141.68499E-03
-487.00E-06,-17.13254E-03,+153.69818E-03
-486.00E-06,-18.26319E-03,+165.55433E-03
-485.00E-06,-19.42525E-03,+177.17494E-03
-484.00E-06,-20.68153E-03,+189.18813E-03
-483.00E-06,-21.81219E-03,+200.73021E-03
-482.00E-06,-23.16269E-03,+212.27230E-03
-481.00E-06,-24.38756E-03,+223.97142E-03
-480.00E-06,-25.45540E-03,+235.74906E-03
-479.00E-06,-26.74309E-03,+247.52669E-03
-478.00E-06,-27.96796E-03,+259.06878E-03
-477.00E-06,-29.28706E-03,+270.76790E-03
-476.00E-06,-30.41771E-03,+282.70257E-03
